Edep_detectavel_MeV,E_measured_MeV,Canal_MCA
0.15632,0.17134790396293573,219.32531707255774
0.404724,0.394350825691337,504.7690568849114
0.662,0.6452733279891224,825.9498598260767
0.662,0.674704651514636,863.6219539387341
0.0847789,0.07099223961462775,90.87006670672352
0.662,0.6702787046479196,857.9567419493371
0.0627816,0.06970631678772668,89.22408548829014
0.441575,0.43994920205183824,563.1349786263529
0.0399568,0.02431878170824147,31.128040586549083
0.250607,0.26132332712968687,334.4938587259992
0.194358,0.1891143217157965,242.06633179621952
0.133591,0.1301932970987911,166.64742028645261
0.356175,0.333986134604333,427.50225229354623
0.123428,0.11488393054248432,147.05143109437992
0.0990243,0.10908405032840682,139.62758442036073
0.0278117,0.02848984346160531,36.4669996308548
0.330145,0.32701102935354687,418.57411757254
0.467162,0.4907706719694545,628.1864601209018
0.662,0.6758290354851499,865.061165420992
0.173516,0.171776753982012,219.87424509697536
0.662,0.6507324646175643,832.9375547104823
0.462918,0.4507212388999302,576.9231857919107
0.411126,0.40454215614481837,517.8139598653675
0.662,0.6586620552719221,843.0874307480603
0.185754,0.18953480321359703,242.6045481134042
0.297576,0.3001873603722218,384.23982127644393
0.133982,0.13799499269285032,176.6335906468484
0.384839,0.37046494435697963,474.1951287769339
0.338393,0.3385733328557005,433.3738660552967
0.0686721,0.06580827427000546,84.23459106560699
0.0187854,0.018345925174358246,23.482784223178555
0.109622,0.10262820876579924,131.36410722022302
0.137917,0.13857620377788424,177.37754083569183
0.662,0.6578082648188923,841.9945789681822
0.19869,0.18635416774090002,238.53333470835202
0.662,0.6477066842128911,829.0645557925006
0.476078,0.5044515824278601,645.698025507661
0.07138,0.06811248557486144,87.18398153582264
0.399167,0.3862558680899262,494.4075111551055
0.393292,0.3888938710708829,497.7841549707301
0.221271,0.22660117000220054,290.0494976028167
0.0416102,0.050895814740455465,65.146642867783
0.281914,0.28183193836199844,360.744881103358
0.311397,0.33043602015611917,422.95810579983254
0.472913,0.48648950421565623,622.70656539604
0.367977,0.3774655153758074,483.15585968103346
0.415907,0.4536555128830144,580.6790564902585
0.225279,0.22293881990982675,285.3616894845782
0.203677,0.22977877842453429,294.1168363834039
0.662,0.6329750194350775,810.2080248768992
0.375967,0.3964494287990826,507.45526886282573
0.107823,0.11598994655118457,148.46713158551626
0.166421,0.16139046411640598,206.57979406899966
0.343264,0.3190773307805085,408.41898339905083
0.662,0.664054312892119,849.9895205019124
0.662,0.638065690425999,816.7240837452788
0.167866,0.1492667619833448,191.06145533868133
0.399945,0.3963403924418047,507.31570232551
0.295721,0.30188666556751204,386.4149319264154
0.350331,0.3468061524452995,443.91187512998334
0.316711,0.30417307875085364,389.34154080109266
0.285334,0.28266041382725343,361.8053296988844
0.0966679,0.09624118465207021,123.18871635464987
0.417955,0.40751423402616566,521.618219553492
0.271149,0.2497170352909982,319.63780517247767
0.0797617,0.0907157030897491,116.11609995487885
0.418338,0.40249589834679284,515.1947498838948
0.241615,0.23895757193288233,305.8656920740894
0.662,0.6783439645166629,868.2802745813285
0.267763,0.26704938550715457,341.82321344915783
0.284325,0.293385659964247,375.53364475423615
0.662,0.6663106388089998,852.8776176755197
0.418824,0.41726292950575494,534.0965497673664
0.0247184,0.02232214420013702,28.572344576175386
0.1286,0.1318891052992572,168.81805478304923
0.369026,0.3446005124589936,441.0886559475118
0.662,0.6589187736994616,843.4160303353109
0.273021,0.2951897367723387,377.8428630685935
0.662,0.6699417399674306,857.5254271583111
0.16198,0.16796887227524776,215.00015651231712
0.0272174,0.027177408084424086,34.78708234806283
0.0647979,0.07894438389716527,101.04881138837155
0.662,0.6669708780562723,853.7227239120285
0.257035,0.24079545792517626,308.2181861442256
0.469855,0.49430401471481694,632.7091388349656
0.381104,0.37731494947976635,482.9631353341009
0.136573,0.14576727389425168,186.58211058464215
0.267479,0.2521327443710489,322.72991279494255
0.111058,0.1034973521968481,132.47661081196557
0.0902653,0.09616824269333567,123.09535064746966
0.165492,0.1507773615404573,192.99502277178533
0.394099,0.39817061482933946,509.6583869815545
0.662,0.6343704903663093,811.994227668876
0.662,0.6380652418671485,816.7235095899501
0.662,0.6479606318742889,829.3896087990897
0.391038,0.38142579459284337,488.2250170788395
0.294809,0.29532099313718013,378.01087121559056
0.0349615,0.038463116287855904,49.232788848455556
0.460005,0.4724638557136494,604.7537353134712
0.334464,0.3377918172326915,432.37352605784514
0.258432,0.254513954913722,325.77786228956415
0.308726,0.3097663903701472,396.5009796737884
0.354,0.3578830099034569,458.0902526764248
0.381266,0.3716936396298467,475.76785872620377
0.134134,0.13988259068702968,179.049716079398
0.248658,0.25934351772215997,331.95970268436474
0.371021,0.3567177569459916,456.59872889086927
0.111097,0.11177860008408375,143.07660810762718
0.082187,0.07499186820111395,95.98959129742585
0.429836,0.4216823336397331,539.7533870588584
0.382987,0.3993846630040433,511.2123686451754
0.459275,0.4524233162033719,579.101844740316
0.0859262,0.09618600290055972,123.11808371271644
0.662,0.6555829738993479,839.1462065911653
0.238189,0.23711787266260628,303.51087700813605
0.213196,0.2134561858053784,273.2239178308844
0.662,0.6683576572611808,855.4978012943114
0.285225,0.2747528282842076,351.6836202037857
0.662,0.6740710032644743,862.8108841785272
0.287965,0.2921110345459338,373.9021242187953
0.469157,0.49132146109924524,628.8914702070339
0.455499,0.4700244529753196,601.631299808409
0.2211,0.2298344457502049,294.18809056026225
0.277529,0.2688951352120868,344.1857730714711
0.404841,0.3856033828605033,493.5723300614442
0.0132302,0.010527657396402818,13.475401467395606
0.662,0.6700422839938514,857.6541235121297
0.192075,0.19599776717016829,250.8771419778154
0.0406816,0.04300442273218017,55.04566109719062
0.406969,0.41869326175381577,535.9273750448842
0.404897,0.387126276156734,495.5216334806195
0.0321453,0.023772460685727574,30.428749677731297
0.0629143,0.053492097338329735,68.46988459306206
0.662,0.6668197196496599,853.5292411515647
0.662,0.6704714091465868,858.2034037076311
0.0739257,0.08808284630161864,112.74604326607187
0.383807,0.40611059423393664,519.8215606194389
0.0630383,0.047988424062737615,61.42518280030415
0.0613647,0.06185773013458839,79.17789457227313
0.178978,0.18276725652040504,233.94208834611845
0.319343,0.3115555679405478,398.79112696390115
0.01246,0.014584851739619886,18.668610226713454
0.227088,0.21957992764153858,281.0623073811694
0.203143,0.2079196612050041,266.13716634240524
0.31606,0.3063959703735242,392.18684207811094
0.662,0.6473676843661359,828.6306359886539
0.351494,0.34713113427690956,444.32785187444426
0.0268681,0.023851376317791807,30.52976168677351
0.0151129,0.017517821367674512,22.422811350623377
0.404084,0.3992637458578193,511.05759469800876
